# 小男生注：
# 向PUK2格式地图添加的素材必须在这里预先设定， 这样便
# 可出现在lib库中。
# 可以使用旧版图档进入PUK2新地图素材，具体cut设置见前
# 2例：其中，起始X=原dx+320，起始Y=原dy+240，宽度高度
# 等于原图的宽度和高度。
# PUK2格式组合图档的切割方式也是先将dx和dy加对应320和
# 240后，再使用新坐标设置起始位置，而非原图实际起始。
# 而像较大建筑物这种，一般需要切割成多个部分再拼接，
# 否则可以造成与人物角色遮挡混乱。
# 修正dx和修正dy用于调节地图中实际显示的偏移位置，也
# 可理解为立足点和所在cut区左上角的相对距离。
# 当定义宽度和高度任意一项为0时该定义无效，仅起分隔作
# 用。
#
# 以下定义导出自原版的cut文件，可在后面自由追加自定义。
#
#图编号	起始X	起始Y	宽度	高度	修正dx	修正dy
#
1000501	0	0	576	480	379	435
1000502	320	0	320	480	161	429
1000502	64	0	256	480	225	477
1000503	0	0	640	480	211	366
1000504	64	0	576	240	235	393
1000504	0	0	320	240	299	249
1000505	64	0	384	240	400	437
1000506	64	0	512	480	398	444
1000506	64	48	512	432	298	317
1000507	64	0	512	480	234	365
1000507	64	48	512	432	198	269
1000507	0	0	640	480	298	314
1000507	64	48	512	432	225	267
1000508	128	144	192	144	52	135
1000508	128	96	192	240	44	178
1000509	256	144	192	144	43	90
1000510	256	144	128	144	40	108
1000510	256	144	128	144	47	60
1000511	0	0	640	480	501	504
1000512	192	0	448	480	420	181
1000512	0	144	256	336	36	229
1000513	128	96	256	240	158	133
1000513	128	96	256	240	128	159
1000514	64	0	512	432	213	261
1000514	0	0	640	480	298	314
1000514	64	0	512	432	230	287
1000515	192	48	256	384	128	237
1000516	64	0	512	480	473	186
1000516	192	96	192	240	64	159
1000516	0	0	640	480	379	328
1000517	192	240	70	144	54	65
1000517	262	240	58	48	48	17
1000518	256	96	256	336	60	274
1000518	256	96	256	336	121	319
1000518	192	96	320	384	187	282
1000518	256	96	256	336	133	270
1000519	256	96	256	336	84	305
1000519	192	48	384	384	185	367
1000519	192	0	384	480	187	378
1000519	256	96	256	384	133	270
1000520	256	48	320	384	198	312
1000520	256	48	320	384	154	318
1000520	256	48	320	384	137	329
1000520	192	48	384	432	243	353
1000521	0	96	384	384	162	314
1000521	0	96	384	384	171	285
1000521	0	96	384	384	136	304
1000521	0	96	384	384	161	285
1000522	192	96	256	336	147	262
1000522	192	96	256	384	106	268
1000522	192	96	256	336	128	250
1000522	192	96	256	336	126	249
1000523	128	48	384	432	185	363
1000523	192	96	320	384	148	287
1000523	192	96	320	336	163	333
1000523	128	48	448	432	239	381
1000524	128	96	320	384	174	312
1000524	128	0	384	432	176	400
1000524	128	96	320	240	139	218
1000524	128	96	384	384	196	314
1000525	192	0	320	288	109	300
1000525	128	0	384	384	218	335
1000525	128	0	384	432	179	357
1000525	128	0	384	432	215	358
1000526	128	144	320	288	160	217
1000526	128	144	320	288	213	257
1000526	128	144	384	336	171	236
1000526	128	144	320	288	172	236
1000526	128	144	384	288	190	245
1000527	256	48	256	336	96	277
1000527	256	96	256	288	99	228
1000527	256	96	256	192	161	154
1000527	256	48	256	288	143	275
1000528	0	0	256	480	117	282
1000528	256	48	192	336	53	281
1000528	0	0	640	480	122	352
1000528	0	48	448	384	195	257
1000530	128	48	256	336	143	216
1000733	64	0	512	480	267	409
1000733	64	48	256	288	139	265
1000733	256	96	256	384	139	265
1000734	64	0	576	480	232	343
1000734	128	0	512	432	151	374
1000734	128	0	512	480	149	369
1000734	64	0	512	432	232	295
1000735	64	0	448	432	240	360
1000735	64	0	448	432	272	374
1000735	64	0	448	432	294	376
1000735	64	0	448	432	208	278
1000735	64	0	256	384	176	264
1000735	256	0	384	480	48	312
1000735	64	0	256	384	166	233
1000735	256	0	256	432	102	329
1000736	128	0	448	432	279	392
1000736	128	0	256	336	151	200
1000736	320	48	256	384	87	248
1000737	64	0	512	480	66	292
1000737	64	0	512	480	130	291
1000738	64	0	576	480	140	266
1000739	0	0	448	480	238	333
1000739	0	0	640	480	248	445
1000739	448	0	128	192	110	286
1000739	0	96	320	384	120	253
1000739	256	0	384	384	56	253
1000740	64	0	576	480	355	411
1000740	64	0	576	480	348	388
1000740	256	0	384	480	101	332
1000740	128	0	128	384	101	284
1000740	128	0	256	432	163	267
1000740	320	48	320	432	99	219
1000740	128	0	256	384	156	293
1000740	256	0	384	384	156	342
1000741	64	48	512	432	267	307
1000741	64	0	576	480	311	414
1000741	128	48	192	336	118	221
1000741	256	48	320	432	183	269
1000741	64	0	320	384	267	259
1000741	256	96	320	384	75	211
1000742	0	0	320	288	330	371
1000742	320	0	256	240	138	273
1000742	64	0	256	480	183	279
1000742	256	0	384	480	55	279
1000743	128	48	320	384	173	320
1000743	128	48	320	384	135	288
1000743	128	48	320	384	152	287
1000743	128	48	320	384	164	264
1000744	64	0	512	480	228	382
1000744	128	48	448	432	255	319
1000744	256	0	384	335	131	347
1000744	128	48	128	336	67	203
1000744	128	0	256	432	100	286
1000744	256	144	320	336	164	190
1000744	64	0	256	384	255	271
1000744	256	48	320	432	127	271
1000745	64	0	512	480	220	339
1000745	128	48	384	384	220	312
1000745	128	48	320	384	156	291
1000745	128	48	320	432	156	264
1000746	128	48	448	384	248	275
1000746	128	0	384	432	180	250
1000747	128	48	256	210	206	304
1000747	384	144	128	166	78	207
1000748	192	0	384	480	248	360
1000749	320	0	256	480	104	370
1000749	320	48	256	384	106	315
1000749	320	48	256	384	104	274
1000750	256	96	320	384	128	310
1000750	256	96	256	384	128	310
1000751	192	0	320	480	109	336
1000751	192	0	320	480	68	380
1000751	128	0	384	480	200	342
1000752	192	0	448	480	185	354
1000752	128	96	64	190	57	211
1000753	0	0	640	480	405	362
1000753	0	0	640	480	313	307
1000754	256	0	384	480	9	406
1000754	128	48	128	336	9	309
1000755	64	0	512	480	334	385
1000756	64	0	512	480	338	342
1000757	0	0	576	480	224	344
1000757	576	0	64	48	40	31
1000758	192	0	448	480	206	500
1000758	0	0	192	392	78	356
1000759	0	0	640	480	341	255
1000760	256	0	384	480	142	282
1000760	192	0	64	336	14	234
1000760	128	48	64	180	14	234
1000761	0	0	640	480	508	466
1000762	0	0	640	480	181	412
1000763	0	0	640	480	88	463
1000764	0	0	640	480	162	457
1000765	0	0	256	240	185	208
1000765	320	240	320	240	249	208
1000765	192	96	64	144	60	108
1000765	384	240	64	144	-4	108
1000766	0	0	512	480	157	411
1000767	0	0	640	480	542	444
1000768	0	0	640	480	14	457
1000769	0	0	640	480	637	513
1000770	0	0	640	480	201	402
1000771	0	0	640	480	137	468
1000772	0	0	640	480	528	458
1000773	0	0	640	480	172	475
1000774	0	0	640	480	145	455
1000775	0	0	640	480	560	519
1000776	0	0	640	480	95	456
1000777	64	0	576	410	8	472
1000778	320	240	128	192	72	154
1000779	0	0	640	480	433	414
1000779	600	192	64	96	-23	112
1000780	0	0	640	480	118	473
1000781	0	0	640	480	106	456
1000782	0	0	640	480	565	450
1000783	0	0	640	480	594	490
1000784	0	0	640	480	52	459
1000785	0	0	640	480	202	463
1000786	0	0	640	480	54	446
1000787	0	0	640	480	47	345
1000788	0	0	640	480	588	459
1000789	0	0	640	480	36	455
1000790	0	0	600	480	33	473
1000791	0	0	640	480	660	458
1000792	0	0	640	480	40	433
1000793	0	0	640	480	628	482
1000794	0	0	640	480	48	424
1000795	0	0	640	480	640	481
1000796	0	0	640	480	39	478
1000797	256	0	384	480	404	425
1000798	0	0	640	480	175	440
1000798	0	336	128	144	47	104
1000798	320	96	128	192	47	104
1000798	64	288	128	144	47	104
1000798	320	96	128	144	111	104
1000798	384	48	128	192	111	104
1000798	448	0	128	192	111	104
1000798	576	0	64	144	47	104
1000799	0	0	640	480	620	440
1000799	128	0	128	192	108	104
1000799	192	96	128	144	108	104
1000799	320	144	128	192	44	104
1000799	320	192	192	192	108	105
1000799	448	288	128	144	108	104
1000800	0	0	640	480	659	479
1000801	0	0	640	480	99	481
1000802	0	0	640	480	63	474
1000803	0	0	640	480	65	375
1000804	0	0	640	480	606	471
1000805	0	0	640	480	12	466
1000806	0	0	640	480	645	474
1000807	0	0	640	480	10	431
1000808	0	0	640	480	596	479
1000809	0	0	576	432	187	368
1000810	128	0	384	288	329	255
1000811	0	0	640	480	62	449
1000812	0	0	640	480	597	434
1000813	0	0	640	480	68	457
1000814	0	0	640	480	635	451
1000815	0	0	640	480	45	447
1000816	0	0	640	480	653	463
1000817	128	0	512	480	64	459
1000818	128	0	512	480	384	408
1000818	128	0	512	480	256	360
1000819	0	0	640	480	0	530
1000819	0	0	640	480	128	482
1000819	64	48	320	336	23	332
1000819	256	144	128	240	24	191
1000820	0	0	640	480	256	459
1000821	0	0	640	480	128	489
1000821	0	0	640	480	0	441
1000822	0	0	640	480	192	342
1000822	0	0	640	480	384	486
1000823	0	0	640	480	63	490
1000823	0	0	640	480	64	489
1000823	0	0	640	480	91	448
1000823	0	0	640	480	2	442
1000824	0	0	640	480	64	362
1000824	0	0	640	480	448	506
1000825	0	0	640	480	384	550
1000825	0	0	640	480	0	454
1000825	128	192	512	288	236	450
1000825	192	192	128	144	44	110
1000826	0	0	640	480	256	503
1000826	0	0	640	480	256	455
1000826	0	0	640	480	427	355
1000827	0	0	640	480	0	432
1000828	0	0	640	480	448	457
1000828	0	0	640	480	512	457
1000828	0	0	640	480	300	16
1000829	0	0	640	480	320	509
1000829	0	0	640	480	0	461
1000829	0	0	256	288	44	17
1000830	0	0	640	480	128	449
1000830	0	0	640	480	448	449
1000830	0	0	640	480	298	22
1000830	320	48	64	48	33	48
1000831	0	0	640	480	512	519
1000832	0	0	640	480	510	486
1000832	0	0	448	480	170	15
1000833	0	0	640	480	512	425
1000833	0	0	640	480	658	462
1000833	192	96	448	336	376	336
1000833	192	192	192	144	162	68
1000833	192	48	384	336	370	307
1000834	0	0	640	480	448	428
1000834	448	96	192	384	87	314
1000834	64	0	576	480	298	452
1000834	64	0	576	480	382	465
1000834	64	0	576	480	366	500
1000834	0	0	640	480	512	428
1000835	0	0	640	480	512	468
1000835	0	0	640	480	616	436
1000835	0	0	640	480	640	468
1000836	0	0	640	480	384	454
1000836	0	0	640	480	424	478
1000836	0	0	640	480	320	454
1000837	0	0	640	480	640	379
1000837	320	48	320	240	320	232
1000837	0	0	640	480	640	427
1000837	320	96	320	288	226	264
1000837	192	192	448	288	298	148
1000837	448	48	128	144	92	112
1000837	384	0	256	480	121	429
1000838	0	0	640	480	384	350
1000838	128	336	128	144	81	98
1000838	64	240	384	240	186	114
1000839	0	0	448	480	208	432
1000839	0	0	448	480	336	432
1000839	0	0	384	480	201	433
1000840	0	0	448	480	144	426
1000840	0	288	448	192	201	139
1000841	64	0	576	480	267	456
1000841	0	0	640	480	490	286
1000842	0	0	640	480	578	342
1000842	0	0	640	480	386	480
1000842	0	0	640	240	416	172
1000843	0	0	640	480	640	428
1000844	0	0	640	480	64	472
1000844	64	180	576	320	219	265
1000845	0	0	640	480	191	466
1000846	0	0	640	480	192	478
1000847	0	0	640	480	192	474
1000848	0	0	640	480	0	454
1000849	0	0	640	480	64	451
1000850	256	192	64	288	36	233
1000850	256	192	64	288	30	228
1000850	256	192	64	288	70	250
1000850	256	192	64	288	76	255
1000850	256	192	64	288	31	224
1000850	256	192	64	288	37	229
1000850	256	192	64	288	29	237
1000850	256	192	64	288	53	267
1000850	256	192	64	288	27	224
1000850	64	96	128	240	65	189
1000850	64	96	128	240	67	186
1000850	64	96	128	240	88	170
1000850	64	96	128	240	90	216
1000850	64	48	128	288	53	229
1000850	64	96	128	240	65	205
1000850	256	192	64	288	71	246
1000850	64	96	128	240	88	218
1000850	64	48	128	288	65	253
1000850	64	96	128	240	57	193
1000850	192	192	192	288	95	224
1000850	256	192	64	288	71	198
1000850	256	192	64	288	13	251
1000850	256	192	64	288	53	219
1000850	512	144	128	240	63	229
1000850	512	96	128	288	66	287
1000851	0	0	640	480	504	429
1000852	0	0	640	480	242	429
1000853	0	0	640	480	389	332
1000853	0	0	192	192	133	140
1000853	128	96	128	144	69	92
1000853	320	240	128	144	133	92
1000853	192	144	256	288	133	140
1000854	0	0	640	480	259	332
1000855	64	0	576	432	141	372
1000855	128	240	192	96	77	84
1000855	384	48	128	96	77	84
1000856	0	0	640	480	553	473
1000857	0	48	640	432	245	377
1000858	0	0	640	480	525	451
1000859	0	0	640	480	300	356
1000860	0	0	640	480	460	434
1000861	0	0	640	480	116	422
1000862	0	0	640	480	535	425
1000863	0	0	640	480	205	333
1000864	0	0	640	480	500	435
1000865	0	0	640	480	149	387
1000866	0	0	640	480	551	440
1000867	0	0	640	480	310	395
1000868	0	0	640	480	15	458
1000868	155	144	150	288	75	156
1000869	0	0	640	480	576	463
1000870	0	0	640	480	13	460
1000871	0	0	640	480	572	419
1000872	0	0	640	480	71	434
1000873	0	0	640	480	623	441
1000874	0	0	640	480	20	382
1000875	0	0	640	480	636	478
1000876	0	0	640	480	26	315
1000877	0	0	640	432	591	384
1000878	0	0	640	480	61	360
1000879	0	0	640	480	628	467
1000880	0	0	640	480	58	350
1000881	0	0	640	480	581	454
1000882	0	0	640	480	120	416
1000882	0	192	256	240	56	176
1000882	256	48	320	192	248	128
1000883	0	0	640	480	638	449
1000884	0	0	576	432	103	377
1000885	0	0	448	432	433	321
1000886	0	0	640	432	55	342
1000887	0	0	640	480	600	438
1000888	0	0	128	144	80	87
1000888	0	0	128	144	41	116
1000888	0	0	128	144	64	101
1000888	0	0	80	144	25	130
1000888	0	0	95	144	49	112
1000888	0	0	128	144	74	141
1000888	0	0	128	144	74	93
1000888	0	0	128	144	38	121
1000888	0	0	128	144	61	106
1000888	0	0	128	144	22	135
1000888	0	0	128	144	46	117
1000888	0	0	128	144	71	146
1000888	64	0	64	48	25	130
1000888	0	0	128	144	71	98
1000888	0	0	128	144	13	140
1000889	256	96	128	96	89	109
1000890	0	0	64	96	24	67
1000890	128	0	64	48	48	82
1000890	0	192	64	48	45	49
1000891	128	384	64	48	41	54
1000891	150	136	120	48	-5	74
1000891	448	288	192	192	75	179
1000891	542	0	98	144	50	86
1000891	448	288	64	144	63	99
1000891	512	336	128	144	63	99
1000891	512	0	128	144	101	99
1000891	128	384	64	48	58	46
1000891	0	384	64	96	11	77
1000891	0	384	64	96	12	78
1000891	0	384	64	96	47	84
1000891	448	288	192	192	127	157
1000891	448	0	192	144	76	132
1000892	0	0	64	96	49	61
1000892	0	0	64	96	51	69
1000892	400	384	90	45	49	73
1000892	576	288	64	48	0	404
1000893	0	384	128	96	40	61
1000893	0	384	128	96	36	63
1000893	192	144	192	192	104	160
1000894	512	288	128	192	73	89
1000894	128	48	64	144	26	108
1000894	192	0	128	144	26	108
1000894	0	288	192	80	15	75
1000894	64	360	128	70	15	99
1000894	256	336	64	48	32	42
1000894	320	336	64	96	32	90
1000894	384	384	64	70	32	90
1000894	512	0	128	144	76	104
1000894	448	288	192	192	75	134
1000895	260	160	88	75	23	102
1000895	345	96	80	80	2	118
1000895	256	336	64	96	27	70
1000896	520	336	120	144	46	91
1000896	448	384	72	64	54	91
1000897	0	0	320	240	262	59
1000915	256	48	192	288	51	281
1000915	256	48	192	288	68	264
1000915	256	48	192	288	84	266
1000915	256	48	192	288	93	262
1000915	256	48	192	288	55	255
1000915	256	48	192	288	87	240
1000915	256	48	192	288	125	242
1000915	256	48	192	288	110	264
1000915	256	48	192	288	81	242
1000915	256	48	192	288	47	265
1000915	256	48	192	288	93	247
1000915	256	48	192	288	63	239
1000915	256	48	192	288	37	246
1000915	256	48	192	288	52	245
1000915	256	48	192	288	52	246
1000915	256	48	192	288	92	240
1000915	256	48	192	288	99	260
1000915	256	48	192	288	74	250
1000915	256	48	192	288	97	237
1000915	256	48	192	288	82	250
1000915	256	48	192	288	99	233
1000915	256	48	192	288	94	226
1000915	256	48	192	288	81	253
1000915	256	48	192	288	126	249
1000915	192	48	256	288	171	217
1000915	256	48	192	288	49	226
1000915	192	48	256	288	152	222
1000916	256	96	256	288	153	241
1000916	256	96	256	288	119	244
1000916	256	96	256	200	112	214
1000916	256	96	256	288	153	270
1000916	256	96	256	288	110	253
1000916	256	96	256	288	147	232
1000916	256	96	256	288	147	228
1000916	256	96	256	288	157	227
1000916	256	96	256	288	144	262
1000916	256	96	256	288	83	233
1000916	256	96	256	288	103	238
1000916	256	96	256	288	113	256
1000916	256	96	256	288	111	239
1000916	256	96	256	288	134	249
1000916	256	96	256	288	106	235
1000916	0	0	64	48	29	21
1000916	256	96	256	288	143	231
1000916	256	48	256	384	149	262
1000916	256	96	256	288	117	217
1000916	256	96	320	240	121	213
1000916	256	48	256	336	123	285
1000916	256	96	256	288	99	262
1000916	256	96	256	288	126	252
1000916	256	96	256	288	160	227
1000916	256	96	256	288	115	225
1000917	128	48	320	288	184	269
1000917	128	48	320	288	149	273
1000917	128	48	320	288	122	256
1000917	128	48	320	288	188	284
1000917	128	48	320	288	175	246
1000917	128	48	320	288	160	255
1000917	128	48	320	288	169	259
1000917	128	48	320	288	225	244
1000917	128	48	320	288	182	241
1000917	128	48	320	288	189	259
1000917	128	48	320	288	195	261
1000917	128	48	320	288	166	244
1000917	128	48	320	288	148	255
1000917	128	48	320	288	143	267
1000917	128	48	320	288	185	241
1000917	128	48	320	288	185	249
1000917	128	48	320	288	189	242
1000917	128	48	320	288	198	245
1000917	128	48	320	288	180	280
1000917	128	48	320	288	156	251
1000917	128	48	320	288	148	265
1000917	128	48	320	288	149	239
1000917	128	48	320	288	178	227
1000917	128	48	320	288	151	238
1000917	128	48	320	288	180	242
1000917	128	48	320	288	209	236
1000917	128	48	320	288	144	262
1000917	128	48	320	288	208	222
1000917	128	48	320	288	144	251
1000917	128	48	320	288	153	249
1000917	64	48	384	336	219	273
1000917	128	48	320	288	183	236
1000917	128	48	320	288	188	241
1000917	128	48	320	288	178	231
1000918	192	0	192	240	130	214
1000918	448	192	192	288	128	245
1000918	0	192	256	288	97	250
1000918	448	192	192	288	115	260
1000918	192	0	192	240	138	209
1000918	192	0	192	288	90	208
1000918	192	0	192	240	79	227
1000918	192	0	192	240	74	242
1000918	192	0	192	240	67	216
1000918	448	192	192	288	113	242
1000918	192	0	192	240	119	216
1000918	448	192	192	288	94	253
1000918	192	0	192	240	124	197
1000918	192	0	192	240	99	223
1000918	192	0	192	240	119	212
1000918	448	192	192	288	102	269
1000918	192	0	192	240	116	208
1000919	448	240	192	240	94	226
1000919	256	0	192	288	45	272
1000919	448	240	192	240	97	229
1000919	256	0	192	288	67	255
1000919	448	240	192	240	94	209
1000919	256	0	192	288	106	250
1000919	256	0	192	288	69	234
1000919	256	0	192	288	126	241
1000919	256	0	192	288	69	242
1000919	448	240	192	240	136	222
1000919	448	240	192	240	131	207
1000919	256	0	192	288	97	218
1000919	448	240	192	240	106	198
1000919	256	0	192	288	80	255
1000919	256	0	192	288	54	266
1000919	448	240	192	240	74	194
1000919	256	0	192	288	97	259
1000919	448	240	192	240	72	235
1000919	256	0	192	288	51	251
1000919	256	0	192	288	77	234
1000919	256	0	192	288	75	247
1000919	448	240	192	240	131	218
1000919	256	0	192	288	46	235
1000919	256	0	192	288	64	240
1000919	448	240	192	240	96	227
1000919	448	240	192	240	118	193
1000919	256	0	192	288	100	242
1000919	256	0	192	288	86	243
1000919	256	0	192	288	80	247
1000919	256	0	192	288	85	235
1000919	448	240	192	240	125	195
1000919	256	0	192	288	76	241
1000919	448	240	192	240	128	198
1000919	256	0	192	288	78	223
1000919	256	0	192	288	99	248
1000919	448	240	192	240	131	201
1000919	256	0	192	288	84	232
1000919	448	240	192	240	134	191
1000919	256	0	192	288	87	210
1000919	448	240	192	240	85	230
1000919	448	240	192	240	126	184
1000919	448	240	192	240	122	198
1000919	256	0	192	288	67	221
1000919	256	0	192	288	90	215
1000919	448	240	192	240	98	207
1000919	256	0	192	288	59	226
1000920	0	144	256	336	91	308
1000920	0	144	256	336	92	329
1000920	0	144	256	336	117	295
1000920	0	144	256	336	135	325
1000920	0	144	256	336	74	297
1000920	0	144	256	336	116	339
1000920	0	144	256	336	105	313
1000920	0	144	256	336	128	330
1000920	0	144	256	336	104	309
1000920	0	144	256	336	105	320
1000920	0	144	256	336	79	309
1000920	0	144	256	336	121	331
1000920	0	144	256	336	99	312
1000920	384	144	256	336	130	320
1000920	0	144	256	336	136	314
1000920	0	144	256	336	77	341
1000920	0	144	256	336	104	326
1000920	0	144	256	336	135	295
1000920	0	144	256	336	106	317
1000920	0	144	256	336	115	304
1000920	0	144	256	336	121	296
1000920	0	144	320	336	101	306
1000920	0	144	256	336	130	290
1000920	0	144	256	336	130	323
1000922	256	0	256	288	153	231
1000922	0	192	256	288	110	283
1000922	256	0	256	288	100	262
1000922	256	0	256	288	119	268
1000922	448	240	192	240	90	234
1000922	0	192	256	288	114	281
1000922	256	0	256	288	128	249
1000923	192	0	192	288	75	223
1000924	64	0	512	480	261	482
1000924	64	0	512	480	246	435
1000924	192	0	256	192	116	145
1000924	64	0	576	480	281	440
1000924	64	0	512	240	252	25
1000924	64	0	512	240	252	313
1000925	64	0	512	480	261	457
1000925	0	0	576	480	375	505
1000925	64	0	512	480	301	465
1000925	64	0	576	480	280	413
1000925	64	0	512	480	251	0
1000925	64	0	512	480	251	384
1000926	0	192	180	288	55	263
1000926	192	240	192	240	49	220
1000926	512	336	64	48	92	103
1000926	192	192	192	288	66	266
1000926	192	240	192	240	70	210
1000926	192	240	192	240	105	216
1000926	192	240	192	240	75	211
1000926	192	240	192	240	68	228
1000926	192	240	192	240	45	202
1000926	192	240	192	240	73	208
1000926	192	240	192	240	72	212
1000926	192	240	192	240	63	190
1000926	192	240	192	240	90	199
1000926	192	240	192	240	61	220
1000926	192	240	192	240	67	201
1000926	192	240	192	240	63	227
1000926	192	240	192	240	79	199
1000926	192	240	192	240	99	202
1000926	192	240	192	240	75	196
1000926	192	240	192	240	56	224
1000926	192	192	192	288	80	237
1000926	192	192	192	288	84	263
1000926	192	192	192	288	52	240
1000926	192	192	192	288	90	224
1000926	192	192	192	288	93	250
1000926	192	240	192	240	76	198
1000926	192	192	192	288	84	261
1000927	64	96	128	240	67	186
1000927	64	96	128	240	57	193
1000927	64	96	128	240	109	169
1000927	512	96	128	336	66	287
1000927	512	96	128	336	84	279
1000927	512	96	128	336	63	277
1000927	512	144	128	240	54	234
1000927	256	192	64	288	70	250
1000927	256	192	64	288	94	276
1000927	64	96	128	240	75	184
1000928	0	48	256	432	215	261
1000928	192	0	384	432	23	213
1000928	0	96	256	336	153	218
1000928	192	0	320	384	153	218
1000929	0	0	64	96	49	72
1000929	0	0	64	96	62	82
1000929	0	0	64	96	71	88
1000929	0	0	64	96	61	81
1000929	0	0	64	96	74	91
1000929	0	0	64	96	83	97
1000929	0	0	64	96	62	70
1000929	0	0	64	96	35	43
1000929	0	0	64	96	54	79
1000929	0	0	64	96	38	41
1000929	0	0	64	96	24	53
1000929	0	192	192	144	157	106
1001114	0	0	640	480	430	289
1001123	192	0	448	480	168	476
1001129	0	0	640	480	453	480
1001129	0	0	640	480	320	429
1001129	448	48	192	288	4	293
1001130	0	0	640	480	395	428
1001135	0	0	640	480	435	435
1001135	0	0	640	480	368	434
1001135	0	0	640	480	47	430
1001141	0	0	640	480	535	431
1001141	448	0	192	192	88	5
1001141	0	192	192	144	86	-15
1001141	0	336	128	144	64	-8
1001141	128	336	256	144	130	-28
1001141	384	240	256	240	139	-32
1001142	0	0	640	480	192	40
1001143	0	0	640	480	426	409
1001143	128	336	256	144	143	-27
1001143	384	240	256	240	139	-32
1001238	0	0	64	144	109	129
1001238	256	0	192	144	82	112
1001239	447	48	144	288	2	262
1001239	0	0	640	384	257	354
1002062	0	0	128	144	61	1
1002062	128	0	320	240	165	8
1002062	448	0	192	192	93	2
1002062	0	192	192	144	78	-25
1002062	0	336	128	144	61	-15
1002062	128	336	256	144	130	-32
1002062	384	240	256	240	117	-44
1002062	0	0	128	144	75	14
1002062	128	0	320	240	176	2
1002062	448	0	192	192	88	5
1002062	0	192	192	144	86	-15
1002062	0	336	128	144	64	-8
1002062	128	336	256	144	130	-28
1002062	384	240	256	240	139	-32
1002062	0	0	128	150	65	0
1002062	128	0	280	240	159	1
1002062	448	0	192	160	93	0
1002062	0	192	170	144	92	-1
1002062	0	340	128	140	68	-2
1002062	140	300	240	180	117	5
1002062	384	240	256	240	130	1
1002063	0	0	128	144	68	11
1002063	128	0	320	240	162	7
1002063	448	0	192	192	87	4
1002063	0	192	192	144	87	1
1002063	0	336	128	144	66	15
1002063	128	336	256	144	135	-13
1002063	384	240	256	240	140	-7
1002063	0	0	128	144	62	7
1002063	128	0	320	240	165	7
1002063	448	0	192	192	94	4
1002063	0	192	192	144	76	-8
1002063	0	336	128	144	68	-1
1002063	128	336	256	144	143	-27
1002063	384	240	256	240	139	-32
1002064	320	240	256	240	160	124
1002064	320	240	256	240	210	142
1002064	320	240	256	240	160	135
1002064	320	240	256	240	130	160
1002064	320	240	256	240	120	160
1002064	320	240	256	240	120	145
1002064	320	0	320	240	130	148
1002064	320	240	256	240	121	150
1002064	448	0	192	192	88	5
1002064	0	192	192	144	86	-15
1002064	0	336	128	144	64	-8
1002064	128	336	256	144	130	-28
1002064	384	240	256	240	139	-32
1002064	320	0	256	240	131	149
1002064	0	240	256	240	130	150
1002064	0	0	256	240	124	148
1002066	192	96	320	288	149	236
1002066	192	96	256	288	144	239
1002066	192	96	256	288	150	190
1002066	192	96	256	288	140	203
1002168	0	0	448	480	353	473
1002168	0	0	320	432	293	424
1002168	256	144	384	336	165	376
1002169	0	0	640	480	276	456
1002169	128	0	448	480	152	455
1002170	320	96	320	384	96	382
1002170	128	0	256	432	160	382
1002170	0	0	256	336	225	285
1002170	192	48	256	432	194	344
1002171	256	96	384	384	91	321
1002172	192	0	448	480	332	438
1002173	0	0	192	336	10	198
1002173	128	48	256	432	202	390
1002173	320	240	320	240	310	215
1002173	0	0	320	432	266	390
1002174	192	0	448	480	408	470
1002175	0	0	192	480	120	120
1002175	128	0	192	480	-8	168
1002175	256	0	384	336	56	72
1002176	0	0	640	480	77	250
1002177	64	96	192	384	111	362
1002177	256	0	320	432	252	16
1002177	448	0	128	240	188	112
1002178	0	0	640	480	168	398
1002179	320	0	320	480	245	320
1002180	0	0	640	480	100	420
1002181	0	0	512	480	69	405
1002182	256	0	320	432	74	361
1002182	0	0	384	480	216	455
1002183	0	0	640	480	61	497
1002183	0	0	640	480	118	467
1002183	0	0	640	480	80	553
1002184	0	0	640	480	161	482
1002184	384	0	256	384	161	50
1002184	256	96	320	48	119	2
1002184	256	0	384	432	84	370
1002184	384	0	256	384	116	250
1002185	0	0	640	480	343	479
1002185	192	144	384	336	215	267
1002186	0	48	320	432	0	402
1002186	256	0	384	336	64	306
1002186	448	0	192	192	64	142
1002187	320	0	320	480	50	230
1002187	0	0	192	336	103	220
1002187	320	0	320	384	242	374
1002188	0	0	192	336	50	216
1002188	128	96	320	384	242	361
1002188	0	0	256	384	242	408
1002188	0	0	320	432	50	24
1002188	0	0	576	480	578	131
1002189	0	0	640	480	558	455
1002189	192	0	448	480	382	81
1002190	0	0	640	480	40	30
1002191	0	0	384	480	29	159
1002191	256	0	384	480	93	15
1002192	0	0	640	480	36	108
1002193	0	0	640	480	43	9
1002194	0	0	640	480	74	61
1002194	0	96	128	144	98	-9
1002195	0	0	640	480	53	58
1002196	0	0	640	480	17	15
1002197	0	0	640	480	41	22
1002198	0	0	640	480	354	539
1002199	0	0	640	480	290	465
1002200	0	0	640	480	250	450
1002201	256	0	384	432	186	361
1002201	0	0	320	432	186	265
1002201	256	384	384	96	122	26
1002202	64	0	320	384	134	232
1002202	256	384	128	96	44	16
1002202	384	384	128	96	46	11
1002202	0	384	64	96	35	71
1002202	64	384	128	96	62	66
1002202	512	0	128	144	68	105
